slug_or_id,score,in_gd4h,topic
territoire-de-chasse-de-martigues,0.13324974,False,84
aires-de-covoiturage-en-gironde1,0.13315988,False,84
aires-de-covoiturage-en-gironde-2,0.13315988,False,84
aires-de-covoiturage-en-gironde-1,0.13315988,False,84
sanisettes-5,0.13313383,False,84
fabriques-de-territoire,0.1324465,False,84
c2022-sbep-072,0.13238785,False,126
ilevia-abris-a-velos,0.1321956,False,84
aires-pietonnes-tm,0.13165042,False,84
emplacement-des-dechetteries-3,0.13089018,False,84
c2023-sbep-074,0.12880677,False,126
pays-du-departement-de-la-manche,0.12843734,False,84
delimitation-des-cantons-3,0.12730491,False,84
dechetterie-de-remire-montjoly-valorisation-des-dechets,0.12726873,False,126
c2023-sbep-016,0.12725757,False,126
c2021-sbep-008,0.1270372,False,126
ecoles-elementaires-blagnac,0.12702544,False,84
emplacement-des-canisites,0.12674999,False,84
regions-simplified-by-geoapi,0.1258053,False,84
c2022-sbep-097,0.12508221,False,126
zone-maritime-30378727,0.12467059,True,84
c2022-sbep-109,0.12458025,False,126
cimetiere-defunts-par-cimetiere-1,0.12394295,False,126
c2023-sbep-001,0.12289067,False,84
avenant-ndeg-01-lot-10-bastelica,0.12232355,False,126
avenant-ndeg-02-lot-07-bastelica,0.12232355,False,126
avenant-ndeg-01-lot-05-bastelica,0.12232355,False,126
avenant-ndeg-01-lot-04-bastelica,0.12232355,False,126
rangee-cimetiere-metz,0.12180722,False,84
c2021-sbep-023,0.12156777,False,126
c2022-sbep-025,0.12156777,False,126
avenant-ndeg1-lot-02-bastelica,0.12123123,False,126
avenant-ndeg-01-lot-03-bastelica,0.12123123,False,126
depense-de-fonctionnement-par-service-2018,0.12081356,False,126
depense-de-fonctionnement-par-service-2019,0.12081356,False,126
depense-de-fonctionnement-par-service-2020,0.12081356,False,126
batiments-publics-evry-courcouronnes,0.118412636,False,84
ecoles-maternelles-blagnac,0.117922105,False,84
zones-bleues-tm,0.11665013,False,84
parcellaire-de-1830-toulouse,0.11543628,False,84
depenses-de-fonctionnement-par-service-2016-1,0.11528759,False,126
depenses-de-fonctionnement-par-service-2022,0.11528759,False,126
depenses-de-fonctionnement-par-service-2021,0.11528759,False,126
c2022-sbep-027,0.115189984,False,126
domaines-rge,0.11515598,False,84
c2023-sbep-032,0.11470258,False,126
faits-constates-zone-gendarmerie-00000000,0.11429539,False,84
surcouts-des-operations-exterieures-564775,0.11319667,False,126
recensement-des-plages-a-anglet,0.11296404,False,84
morbihan-habitat-1,0.1127354,False,84
lieux-de-cultes-a-issy-les-moulineaux,0.110890575,False,84
parcellaire-de1830-tm,0.11057246,False,84
parcellaire-de-1680-tm,0.11057246,False,84
cimetieres-blagnac,0.11030451,False,84
aires-de-covoiturage-3,0.110032834,False,84
limites-des-conseils-de-territoire,0.109014876,False,84
panneaux-zone-30,0.10894058,False,84
territoires-en-mouvement-n5-30382866,0.108921826,False,84
section-cimetiere-metz,0.108774245,False,84
ecodef-235-lieux-de-memoire,0.10865653,False,84
theatre-tm,0.10844138,False,84
bethune-quartiers-et-zones,0.10811217,False,84
c2022-sbep-040,0.10781951,False,126
taux-de-fiscalite-directe-locale-par-region-2001-2009-nd,0.10754421,False,84
taux-fiscalite-2001-2009,0.10754421,False,84
hebergement-marchand-poids-territoire-cors,0.107463896,False,84
artistes-laboureurs-par-region,0.10720396,False,84
defibrillateurs-de-houplin-ancoisne,0.10697621,False,84
occupation-physique-du-territoire-insee-nd,0.10630703,False,84
occupation-physique-du-territoire-insee,0.10630703,False,84
emploi-evolution-chomage,0.10624211,False,126
foret-descoublac-equipements,0.10612641,False,126
continuite-activites-essms,0.10607427,False,126
ports-de-lherault,0.1056523,False,84
territoires-en-mouvement-n2-30382835,0.105080195,False,84
aires-de-livraison-tm,0.104827926,False,84
canisites-angers,0.10481755,False,84
zones-de-loisirs,0.10459399,False,84
places-pmr,0.104273,False,84
bassins-de-mobilite-en-occitanie,0.10295523,False,84
travaux-de-batiments-a-partir-de-2004,0.10262809,False,126
foret-descoublac-plan,0.10234581,False,126
departments-simplified-by-geoapi,0.102203555,False,84
confinement-commerces-de-proximite-ouverts-evry-courcouronnes,0.10177294,False,84
les-aires-de-jeux-a-roubaix,0.10062956,False,84
operations-logements-shlmr-3,0.10023765,False,126
territoires-en-mouvement-n1-30382864,0.09975428,False,84
territoires-en-mouvement-n4-30382960,0.09975428,False,84
reseau-bt-souterrain-sorea-kml,0.09707734,False,84
toutounets-a-antibes,0.0968286,False,84
researchalps,0.09629697,False,84
c2023-sbep-044,0.09567475,False,126
les-reserves-de-chasse-en-corse-cors,0.095587336,False,84
alea-glissement-dans-lherault,0.094464205,False,126
score-inclusion-financiere-regions,0.0944507,False,84
faits-constates-zone-police-00000000,0.09417558,False,84
medecins-generalistes,0.093898304,False,84
aide-la-presse-hebdomadaire-r-gionale-en-2012,0.09388353,False,84
aide-a-la-presse-hebdomadaire-regionale-en-2012-nd,0.093883514,False,84
campings,0.09369909,False,84
centres-de-vaccination-toulouse,0.09227459,False,84
c2022-sbep-062,0.09165458,False,126
emploi-lieu-travail,0.09118638,False,126
covid-gua,0.09067155,False,84
capb-contour-du-pays-basque,0.09050392,False,84
borne-a-verre-3,0.08861661,False,84
antennes-de-la-region-des-pays-de-la-loire,0.08835247,False,84
centres-de-vaccination-tm,0.08804221,False,84
declaration-dintention-de-commencement-de-travaux-dict-dict-1,0.08775681,False,126
donn-es-relatives-l-environnement-strasbourg,0.086859375,False,84
donnees-relatives-a-l-environnement-a-strasbourg-nd,0.086859375,False,84
2014-70-lactivite-de-lofpra-et-de-la-cnda,0.08605475,False,126
structures-labellisees-spo-2013-cors,0.08588222,False,84
c2019-sbep-042,0.085456155,False,126
prix-du-petrole-brut-nd,0.083250634,False,126
prix-du-petrole,0.083250634,False,126
foret-descoublac-acces,0.0825608,False,126
opera-en-france,0.0815896,False,126
opera-en-france-2,0.0815896,False,126
opera-en-france-1,0.0815896,False,126
emploi-evolution-emploi,0.08150457,False,126
camping-la-vetta,0.08058978,False,84
valeurs-globales-fragilite-numerique,0.079957284,False,126
lieux-de-covoiturage-organisation-nant-resilience,0.07962857,False,84
barrieres-3,0.07817419,False,126
p-r-jean-vilar-1,0.077632666,False,84
plan-d-action-2010-2012-30382954,0.07754831,False,126
2014-52-mesures-prononcees-et-executees,0.077454805,False,126
trottinettes-epron,0.076713376,False,126
mollusques-bivalves-vivants-live-bivalve-molluscs,0.07631683,True,84
services-departementaux-de-linsertion-herault,0.07553094,False,126
alignement-particulier-des-constructions-plui,0.07527577,False,84
logis-operalia-les-pins,0.0749052,False,126
c2020-sbep-049,0.07487671,False,84
c2021-sbep-022,0.07479981,False,126
camping-sole-e-vista,0.07404612,False,84
evolution-de-prix-du-ble-dur,0.07402186,False,126
novotel-demeure-de-campagne-maffliers,0.07376696,False,84
activites-industrielles-ble-dur,0.07274346,False,126
c2022-sbep-046,0.072709374,False,126
bird,0.072022825,False,84
les-centres-medico-psychologiques,0.07018859,False,84
limites-de-facades-3,0.07002651,False,84
principaux-equipements-de-la-marine-nationale-564781,0.06969521,False,84
plages-de-nouvelle-aquitaine-1,0.06765556,False,84
apprentissage-effectifs-par-cfa-2006-2013-idf,0.06742271,False,126
manufactures-de-proximite-2,0.06599457,False,126
c2022-sbep-061,0.06438625,False,126
points-dinterets-caracteristiques-1,0.06416613,False,126
borne-client-essai,0.06250009,False,126
c2023-sbep-043,0.061746825,False,126
taille-minimale-des-poissons-peches-en-mer-30379104,0.05361912,True,84
c2020-sbep-034,0.047182858,False,126
c2019-sbep-038,0.047182858,False,126
